No.,Object Name,RA-s,Dec-s,RA,Dec,Object Type,cz (Velocity),Redshift (z),z flag,Separation,Reference,Note,Photometry,Position,Redshift,Diameter,Distances,Classification,Images,Spectra
1,WISEA J234340.60+001953.6,23h43m40.6066s,+00d19m53.672s,355.9191945,0.3315756,G,82692.053482598,0.275831,SUN,0.231039695762865,2,0,27,4,2,4,0,0,0,0
2,WISEA J234338.26+001945.4,23h43m38.2664s,+00d19m45.499s,355.9094434,0.3293055,G,81671.859748024,0.272428,SUN,0.369888880097497,7,0,53,8,7,8,0,0,0,1
3,SDSS J234339.21+001929.4,23h43m39.2102s,+00d19m29.466s,355.9133761344,0.3248517551,G,,,,0.379187630327055,0,0,15,1,0,4,0,0,0,0
4,1RXS J234338.4+001937,23h43m38.4000s,+00d19m37.000s,355.91,0.32694444444,XrayS,,,,0.400048787669823,2,0,0,1,0,0,0,0,0,0
5,SDSS J234339.28+002016.3,23h43m39.2803s,+00d20m16.323s,355.9136679684,0.3378677102,G,,,,0.434900415102083,0,0,15,1,0,4,0,0,0,0
6,SDSS J234339.04+001926.7,23h43m39.0425s,+00d19m26.797s,355.9126774295,0.3241103128,G,,,,0.435560659257513,0,0,15,1,0,4,0,0,0,0
7,SDSS J234340.94+002009.9,23h43m40.9480s,+00d20m09.981s,355.9206168893,0.3361060534,G,,,,0.444365771945633,0,0,15,1,0,4,0,0,0,0
8,WISEA J234340.91+002011.1,23h43m40.9111s,+00d20m11.113s,355.9204633,0.3364203,G,81456.60876318,0.27171,SUN,0.451752357721388,2,0,33,5,3,4,0,0,0,0
9,GALEXMSC J234338.26+001934.0,23h43m38.2637s,+00d19m34.055s,355.909432222624,0.326126392476325,UvS,,,,0.456786398796471,0,0,4,1,0,0,0,0,0,0
10,SDSS J234338.15+001935.5,23h43m38.1573s,+00d19m35.564s,355.9089889509,0.32654566,G,82748.114672244,0.276018,SUN,0.463553717287475,2,0,15,3,2,4,0,0,0,0
11,SDSS J234338.85+001925.9,23h43m38.8584s,+00d19m25.982s,355.9119102169,0.3238838764,G,,,,0.467016665322133,0,0,15,1,0,4,0,0,0,0
12,SDSS J234338.24+001932.5,23h43m38.2445s,+00d19m32.547s,355.9093523003,0.3257076434,G,,,,0.476384895507846,0,0,15,1,0,4,0,0,0,0
13,SDSS J234340.24+001920.7,23h43m40.2447s,+00d19m20.786s,355.9176866445,0.3224406843,G,,,,0.521660774585776,0,0,15,1,0,3,0,0,0,0
14,SDSS J234341.63+002005.5,23h43m41.6364s,+00d20m05.521s,355.9234850586,0.3348670105,G,,,,0.541259626116662,0,0,19,2,0,4,0,0,0,0
15,2XMM J234340.8+001923,23h43m40.8701s,+00d19m23.116s,355.92029208333,0.32308777778,XrayS,,,,0.549150894128677,0,0,0,1,0,0,0,0,0,0
16,ZwCl 2341.1+0000:[GDW2019] 123,23h43m41.2789s,+00d19m27.561s,355.9219958,0.3243227,G,138339.139806363,0.4614497,SUN,0.555381810218557,1,0,0,1,1,0,0,0,0,0
17,WISEA J234337.42+001952.5,23h43m37.4592s,+00d19m52.372s,355.90608,0.3312147,G,79987.4548372789,0.26680943,SLS,0.560617897532749,0,0,27,3,1,4,0,0,0,1
18,WISEA J234339.58+002025.4,23h43m39.6866s,+00d20m25.981s,355.9153608548,0.3405504564,G,92053.6425893182,0.3070579,SUN,0.583038773899116,1,0,27,3,1,4,0,0,0,0
19,ZwCl 2341.1+0000:[GDW2019] 122,23h43m41.2755s,+00d20m16.984s,355.9219815,0.33805115,G,81457.7479745204,0.2717138,SUN,0.585428092329437,1,0,0,1,1,0,0,0,0,0
20,SDSS J234342.04+001946.1,23h43m42.0459s,+00d19m46.115s,355.925191357,0.3294765658,G,,,,0.592133917542822,0,0,15,1,0,4,0,0,0,0
21,WISEA J234338.17+002020.4,23h43m38.1657s,+00d20m20.489s,355.9090240925,0.3390249014,G,,,,0.623415356165325,0,0,27,2,0,4,0,0,0,0
22,WISEA J234342.22+001946.1,23h43m42.2239s,+00d19m46.168s,355.9259333,0.3294911,G,,,,0.636145532418089,0,0,27,2,0,4,0,0,0,0
23,SDSS J234338.63+001915.6,23h43m38.6343s,+00d19m15.622s,355.9109764124,0.3210063692,G,,,,0.646993300133107,0,0,15,1,0,4,0,0,0,0
24,SDSS J234340.51+002029.2,23h43m40.5173s,+00d20m29.290s,355.9188223808,0.3414696208,G,,,,0.670107203958976,1,0,15,1,0,4,0,0,0,0
25,[BGB2013] Wav-NNW,23h43m37.2000s,+00d19m33.000s,355.905,0.32583333333,GClstr,,,,0.693225054042088,1,0,0,1,0,0,0,0,0,0
26,WISEA J234339.67+001909.2,23h43m39.6708s,+00d19m09.280s,355.915295,0.3192446,IrS,,,,0.695359899126583,0,0,12,1,0,0,0,0,0,0
27,WHL J234340.7+002030,23h43m40.7000s,+00d20m30.000s,355.91958333333,0.34166666667,GClstr,68952.26534,0.23,PUN,0.696434095418452,3,0,0,2,4,0,0,0,0,0
28,[BGB2013] NNW NED02,23h43m36.9000s,+00d19m52.000s,355.90375,0.33111111111,GClstr,,,,0.700146766108074,1,0,0,1,0,0,0,0,0,0
29,WISEA J234340.72+002030.1,23h43m40.7259s,+00d20m30.133s,355.9196915,0.3417036,G,78234.1995906296,0.2609612,SLS,0.700852116885927,16,0,52,15,10,4,0,1,0,3
30,WISEA J234340.71+001912.1,23h43m40.7354s,+00d19m11.838s,355.9197309305,0.3199551548,G,,,,0.702159131245579,0,0,27,2,0,3,0,0,0,0
31,SDSS J234342.49+001943.9,23h43m42.4900s,+00d19m43.900s,355.92704166667,0.32886111111,G,80863.01969634,0.26973,SUN,0.707494331889231,3,0,15,4,3,4,0,0,0,0
32,WISEA J234341.56+001918.4,23h43m41.5646s,+00d19m18.477s,355.9231862,0.3217992,G,79236.5556739526,0.2643047,SUN,0.714954854533954,3,0,27,5,3,4,0,0,0,0
33,PSZRX G089.50-58.08,23h43m41.4991s,+00d19m17.421s,355.922913,0.321506,XrayS,80943.96366,0.27,SUN,0.718001507567446,1,0,0,1,1,0,0,0,0,0
34,GALEXASC J234341.62+001918.6,23h43m41.7248s,+00d19m18.387s,355.923853383295,0.32177438338332,UvS,,,,0.742767763892383,0,0,8,2,0,0,0,0,0,0
35,WISEA J234338.86+001907.6,23h43m38.9057s,+00d19m07.119s,355.9121073628,0.3186441926,G,82425.238194978,0.274941,SUN,0.757809896634277,2,0,27,4,2,4,0,0,0,0
36,[BWG2017] J234341.29+002030.23,23h43m41.2834s,+00d20m30.291s,355.9220143,0.34174754,G,82535.561819522,0.275309,SUN,0.765221611804615,2,0,0,2,2,0,0,0,0,0
37,SDSS J234340.22+002036.8,23h43m40.2295s,+00d20m36.858s,355.9176231133,0.3435717328,G,,,,0.775693148325427,0,0,15,1,0,4,0,0,0,0
38,2XMM J234337.4+001917,23h43m37.4606s,+00d19m17.976s,355.90608583333,0.32166,XrayS,,,,0.785057342508474,0,0,0,1,0,0,0,0,0,0
39,[YWF2017] J355.90601+00.32168,23h43m37.4444s,+00d19m18.075s,355.90601849,0.32168761,QSO,419709.4412,1.4,PUN,0.786787338130959,1,0,0,1,1,0,0,0,0,0
40,SDSS J234341.20+001909.0,23h43m41.2043s,+00d19m09.034s,355.9216847615,0.319176292,G,,,,0.794137890505475,0,0,15,1,0,3,0,0,0,0
41,WISEA J234336.51+001959.0,23h43m36.5185s,+00d19m59.094s,355.9021604,0.3330818,IrS,80152.4815916342,0.2673599,SUN,0.806683844499334,2,0,12,3,2,0,0,0,0,0
42,SDSS J234341.90+001914.5,23h43m41.9077s,+00d19m14.588s,355.9246157617,0.3207190073,*,,,,0.820338018473794,0,0,5,1,0,4,0,0,0,0
43,SDSS J234336.52+001936.6,23h43m36.5227s,+00d19m36.604s,355.9021782985,0.326834534,G,,,,0.82969630140882,0,0,15,1,0,4,0,0,0,0
44,WISEA J234339.17+002042.3,23h43m39.1758s,+00d20m42.338s,355.9132327,0.3450939,IrS,,,,0.865605478269032,0,0,12,1,0,0,0,0,0,0
45,SDSS J234336.28+002001.3,23h43m36.2898s,+00d20m01.391s,355.9012075636,0.3337198957,*,,,,0.869907531920031,0,0,5,1,0,4,0,0,0,0
46,SDSS J234342.30+001915.1,23h43m42.3034s,+00d19m15.189s,355.9262642128,0.3208860952,*,,,,0.883094825387325,0,0,5,1,0,4,0,0,0,0
47,SDSS J234336.42+002014.4,23h43m36.4200s,+00d20m14.439s,355.9017500052,0.3373444098,G,,,,0.908257349831324,0,0,15,1,0,4,0,0,0,0
48,2MASS J23434279+0020195,23h43m42.7958s,+00d20m19.575s,355.928316,0.338771,*,,,,0.908779971641629,0,0,9,2,0,4,0,0,0,0
49,SDSS J234343.31+001957.4,23h43m43.3133s,+00d19m57.470s,355.9304724041,0.3326307478,G,82101.462340338,0.273861,SUN,0.909783866697196,2,0,15,3,2,4,0,0,0,0
50,WISEA J234342.87+001922.5,23h43m42.8754s,+00d19m22.514s,355.9286476,0.3229208,*,,,,0.925006977236575,0,0,22,3,0,4,0,0,0,0
51,SDSS J234337.06+001909.0,23h43m37.0655s,+00d19m09.072s,355.9044398376,0.3191868984,G,,,,0.960207978399266,0,0,15,1,0,4,0,0,0,0
52,WISEA J234343.56+001949.0,23h43m43.5698s,+00d19m49.077s,355.9315411,0.3302993,IrS,,,,0.968020280834973,0,0,12,1,0,0,0,0,0,0
53,SDSS J234336.15+002015.0,23h43m36.1599s,+00d20m15.039s,355.900666355,0.3375110964,G,,,,0.971439823824332,0,0,19,2,0,4,0,0,0,0
54,WISEA J234338.19+001856.6,23h43m38.2187s,+00d18m56.168s,355.909244971,0.315602317,G,,,,0.986016038894495,0,0,27,2,0,4,0,0,0,0
55,[PKT2022] A26,23h43m37.3000s,+00d20m38.500s,355.905416666667,0.344027777777778,RadioS,,,,0.993317064473851,1,0,0,1,0,0,0,0,0,0
56,WISEA J234336.17+001923.5,23h43m36.1767s,+00d19m23.245s,355.9007362716,0.3231236698,G,81122.939757426,0.270597,SUN,0.994853205399066,2,0,27,4,2,4,0,0,0,0
57,WISEA J234335.85+001934.9,23h43m35.8560s,+00d19m34.959s,355.8994001,0.3263775,G,80798.264525412,0.269514,SUN,0.997435295422723,3,0,33,6,3,4,0,0,0,0
58,GALEXMSC J234336.71+001910.9,23h43m36.7145s,+00d19m10.962s,355.902977366726,0.3197116590559,UvS,,,,1.00112927773912,0,0,4,1,0,0,0,0,0,0
59,SDSS J234336.41+001916.2,23h43m36.4146s,+00d19m16.229s,355.9017278499,0.3211748683,G,,,,1.00514719546097,0,0,15,1,0,4,0,0,0,0
60,SDSS J234339.46+001850.7,23h43m39.4627s,+00d18m50.735s,355.914428229,0.314093167,G,79351.2262891376,0.2646872,SUN,1.00615494317676,2,0,15,3,2,4,0,0,0,0
61,WISEA J234335.67+001951.4,23h43m35.6734s,+00d19m51.470s,355.8986392,0.330964,G,80741.004165934,0.269323,SUN,1.00662175922932,6,0,34,9,5,4,0,0,0,1
62,[BGB2013] NNW NED01,23h43m35.6688s,+00d19m51.348s,355.89862,0.33093,GClstr,80943.96366,0.27,SUN,1.00775989652984,2,0,0,2,1,0,0,0,0,0
63,SPIDERS 1_23658,23h43m35.6688s,+00d19m51.348s,355.89862,0.33093,GClstr,81732.3878452942,0.2726299,PUN,1.00775989652984,3,0,0,3,3,0,0,0,0,0
64,SDSS J234338.77+001851.9,23h43m38.7717s,+00d18m51.901s,355.9115490754,0.3144169807,*,,,,1.01193548018203,0,0,5,1,0,4,0,0,0,0
65,GALEXASC J234336.84+001907.6,23h43m36.8475s,+00d19m07.620s,355.903531360598,0.318783330579696,UvS,,,,1.0154756310167,0,0,4,1,0,0,0,0,0,0
66,2XMM J234335.6+001945,23h43m35.6479s,+00d19m45.044s,355.89853291667,0.32917888889,XrayS,,,,1.0178202411335,0,0,0,1,0,0,0,0,0,0
67,SDSS J234343.52+002012.2,23h43m43.5226s,+00d20m12.222s,355.9313441599,0.3367285402,G,,,,1.01903164249225,0,0,15,1,0,4,0,0,0,0
68,WISEA J234335.91+002015.2,23h43m35.9007s,+00d20m15.613s,355.8995863693,0.3376703076,G,,,,1.03456661036723,0,0,27,2,0,4,0,0,0,0
69,WISEA J234343.11+002027.3,23h43m43.1114s,+00d20m27.398s,355.9296311,0.3409439,G,81953.964451002,0.273369,SUN,1.04662834045549,2,0,27,4,2,4,0,0,0,0
70,NVSS J234339+002053,23h43m39.7000s,+00d20m53.800s,355.91541666667,0.34827777778,RadioS,,,,1.04666866734319,0,0,1,1,0,0,0,0,0,0
71,SDSS J234342.40+002039.1,23h43m42.4013s,+00d20m39.112s,355.9266722972,0.3441979823,G,118895.83012956,0.3965938,SUN,1.04839516503725,1,0,15,2,1,4,0,0,0,0
72,GALEXMSC J234335.77+001927.5,23h43m35.7702s,+00d19m27.555s,355.899042636511,0.324320944323942,UvS,,,,1.05724196043244,0,0,3,1,0,0,0,0,0,0
73,WISEA J234340.38+002053.8,23h43m40.3810s,+00d20m53.817s,355.9182543,0.3482825,G,81414.937611518,0.271571,SUN,1.06071149719428,6,0,38,8,3,4,0,0,0,0
74,WISEA J234343.36+001916.6,23h43m43.3699s,+00d19m17.094s,355.930708,0.321415,*,,,,1.07756736381627,0,0,27,4,0,1,0,0,0,0
75,SDSS J234344.04+001952.4,23h43m44.0428s,+00d19m52.457s,355.9335120055,0.3312381894,G,53587.602075042,0.178749,SUN,1.08601395467022,1,0,23,4,1,4,0,0,0,0
76,FIRST J234339.5+001845,23h43m39.5500s,+00d18m45.700s,355.91479166667,0.31269444444,RadioS,,,,1.08897580181924,4,0,3,2,0,0,0,0,0,0
77,SDSS J234336.81+001901.7,23h43m36.8118s,+00d19m01.734s,355.9033828336,0.3171485223,G,,,,1.09336003655093,0,0,15,1,0,4,0,0,0,0
78,SDSS J234336.06+002031.4,23h43m36.0638s,+00d20m31.438s,355.9002661503,0.3420663638,G,,,,1.13158751906434,0,0,15,1,0,4,0,0,0,0
79,WISEA J234340.82+001844.7,23h43m40.8223s,+00d18m44.784s,355.9200932,0.3124402,G,81479.992574904,0.271788,SUN,1.13870711580614,4,0,32,6,3,4,0,0,0,1
80,SDSS J234335.16+002004.8,23h43m35.1603s,+00d20m04.850s,355.8965013445,0.3346805475,G,80018.204549696,0.266912,SUN,1.15809860521096,2,0,15,3,2,4,0,0,0,0
81,SPLUS J234341+001846,23h43m41.5200s,+00d18m46.800s,355.923,0.313,GClstr,79744.793828,0.266,PUN,1.16273409814961,2,0,0,2,2,0,0,0,0,0
82,NVSS J234339+001841,23h43m39.3600s,+00d18m41.200s,355.914,0.31144444444,RadioS,,,,1.16642949588039,0,0,1,1,0,0,0,0,0,0
83,WISEA J234342.08+002051.2,23h43m42.0830s,+00d20m51.299s,355.925346,0.3475832,IrS,,,,1.16832278827413,0,0,12,1,0,0,0,0,0,0
84,WISEA J234335.05+001941.3,23h43m35.0411s,+00d19m41.364s,355.8960049495,0.328156891,G,,,,1.17566258284609,0,0,27,2,0,4,0,0,0,0
85,WISEA J234339.86+001839.2,23h43m39.8627s,+00d18m39.268s,355.9160947,0.3109078,G,80964.049754686,0.270067,SUN,1.19622331135852,2,0,27,5,3,4,0,0,0,0
86,FIRST J234339.3+001839,23h43m39.3800s,+00d18m39.300s,355.91408333333,0.31091666667,RadioS,,,,1.19767008042788,2,0,0,1,0,0,0,0,0,0
87,WISEA J234335.11+001930.0,23h43m35.1117s,+00d19m30.004s,355.8962991,0.3250013,IrS,,,,1.19918389984553,0,0,12,1,0,0,0,0,0,0
88,SDSS J234339.98+001838.4,23h43m39.9871s,+00d18m38.467s,355.9166130818,0.3106854122,*,80663.1780438372,0.2690634,SUN,1.21100505035703,2,0,5,3,2,4,0,0,0,0
89,WISEA J234343.69+002034.5,23h43m43.6909s,+00d20m34.500s,355.9320457,0.3429168,IrS,,,,1.23335882901624,0,0,12,1,0,0,0,0,0,0
90,WISEA J234335.53+002030.9,23h43m35.5312s,+00d20m30.917s,355.8980467,0.3419216,G,166847.963558364,0.5565449,SLS,1.23639689722978,0,0,27,3,1,4,0,0,0,0
91,SDSS J234343.63+001904.0,23h43m43.6344s,+00d19m04.014s,355.9318102127,0.317781863,G,,,,1.25728508226968,0,0,15,1,0,3,0,0,0,0
92,WISEA J234343.98+001909.3,23h43m43.9895s,+00d19m09.326s,355.9332896,0.3192574,IrS,,,,1.27767144320739,0,0,12,1,0,0,0,0,0,0
93,ZwCl 2341.1+0000:[GDW2019] 044,23h43m34.8292s,+00d20m16.067s,355.895122,0.33779638,G,19244.3074431818,0.0641921,SUN,1.28729982117171,1,0,0,1,1,0,0,0,0,0
94,WISEA J234339.89+002108.1,23h43m39.7852s,+00d21m08.457s,355.9157718495,0.3523492384,G,,,,1.29113284657,0,0,27,2,0,4,0,0,0,0
95,SDSS J234340.10+001833.7,23h43m40.1091s,+00d18m33.709s,355.91712154,0.3093638432,G,,,,1.29222554663494,0,0,15,1,0,4,0,0,0,0
96,WISEA J234336.27+002049.6,23h43m36.2715s,+00d20m49.688s,355.9011315,0.3471356,G,82561.0861493961,0.27539414,SLS,1.30049883239678,6,0,29,4,1,4,0,0,0,0
97,GALEXMSC J234334.55+001938.7,23h43m34.5504s,+00d19m38.752s,355.893960354459,0.32743128265758,UvS,,,,1.30340006345152,0,0,4,1,0,0,0,0,0,0
98,2MASS J23434388+0020380,23h43m43.8800s,+00d20m37.800s,355.93283333333,0.34383333333,G,82143.733076916,0.274002,SUN,1.30402218626653,5,0,33,9,4,4,0,0,0,0
99,WISEA J234334.84+002018.3,23h43m34.7993s,+00d20m18.763s,355.8949971847,0.3385454458,G,,,,1.30958296627673,0,0,27,2,0,4,0,0,0,0
100,2CXO J234336.4+002053,23h43m36.4258s,+00d20m53.057s,355.901774459839,0.348071531892917,XrayS,,,,1.31896558016489,2,0,19,3,0,1,0,0,0,0
101,WISEA J234341.08+002108.0,23h43m41.1050s,+00d21m07.648s,355.9212712224,0.3521246792,G,,,,1.32490711352424,0,0,27,2,0,4,0,0,0,0
102,SDSS J234336.30+001848.9,23h43m36.3075s,+00d18m48.976s,355.9012815342,0.3136044918,G,,,,1.33708305223584,0,0,15,1,0,4,0,0,0,0
103,GALEXMSC J234344.81+001927.4,23h43m44.8135s,+00d19m27.420s,355.936722953261,0.324283383632088,UvS,,,,1.33743865670623,0,0,3,1,0,0,0,0,0,0
104,SDSS J234340.59+002110.3,23h43m40.5959s,+00d21m10.359s,355.91914987,0.3528777133,G,,,,1.34150318963621,0,0,15,1,0,4,0,0,0,0
105,SDSS J234334.34+002000.6,23h43m34.3487s,+00d20m00.673s,355.8931197393,0.333520291,*,,,,1.34743282927289,1,0,5,1,0,4,0,0,0,0
106,WISEA J234341.28+001833.7,23h43m41.2852s,+00d18m33.462s,355.922022,0.309295,*,,,,1.3517138990784,0,0,23,3,0,4,0,0,0,0
107,WISEA J234344.03+002039.8,23h43m44.0379s,+00d20m39.874s,355.9334913,0.3444095,IrS,,,,1.3563428731857,0,0,12,1,0,0,0,0,0,0
108,WISEA J234339.33+002112.3,23h43m39.3379s,+00d21m12.387s,355.913908,0.3534409,IrS,,,,1.3594701980531,0,0,12,1,0,0,0,0,0,0
109,WISEA J234335.47+002044.4,23h43m35.5581s,+00d20m44.799s,355.898158982,0.3457775641,G,80667.4950552324,0.2690778,SUN,1.36969016174126,2,0,27,4,2,4,0,0,0,0
110,SDSS J234334.28+001936.8,23h43m34.2863s,+00d19m36.883s,355.8928596688,0.3269119766,G,,,,1.37365684545946,0,0,15,1,0,4,0,0,0,0
111,SDSS J234335.22+002039.1,23h43m35.2222s,+00d20m39.110s,355.8967595533,0.3441972478,*,,,,1.37692617420802,0,0,5,1,0,4,0,0,0,0
112,SDSS J234344.78+002022.8,23h43m44.7843s,+00d20m22.895s,355.9366013042,0.3396932015,G,,,,1.37778030330379,0,0,19,2,0,4,0,0,0,0
113,WISEA J234342.90+002058.5,23h43m42.9097s,+00d20m58.517s,355.9287904,0.3495883,IrS,,,,1.3821092051778,0,0,12,1,0,0,0,0,0,0
114,SDSS J234344.02+002042.6,23h43m44.0300s,+00d20m42.700s,355.93345833333,0.34519444444,G,82574.235046604,0.275438,SUN,1.38359132413998,4,0,31,7,4,4,0,0,0,0
115,WISEA J234345.14+001934.0,23h43m45.1404s,+00d19m34.001s,355.9380851,0.3261114,G,82398.7665209366,0.2748527,SUN,1.38931751641094,3,0,33,6,3,4,0,0,0,0
116,WISEA J234337.23+001833.7,23h43m37.2116s,+00d18m33.973s,355.9050484518,0.3094371457,G,279219.350465979,0.9313755,SUN,1.42653469061769,1,0,27,3,1,4,0,0,0,0
117,WISEA J234341.38+001829.1,23h43m41.3887s,+00d18m29.135s,355.922453,0.3080931,*,,,,1.42824517748161,0,0,23,3,0,3,0,0,0,0
118,WISEA J234336.51+001839.3,23h43m36.5200s,+00d18m39.600s,355.90216666667,0.311,G,56242.0544359114,0.1876033,SUN,1.43109636669692,2,0,36,7,2,4,0,0,0,0
119,WISEA J234339.64+001825.1,23h43m39.6485s,+00d18m25.130s,355.9152023,0.3069807,*,,,,1.43121343476628,3,0,41,6,0,4,0,0,0,0
120,[DAB2015] 3527,23h43m37.1851s,+00d18m33.796s,355.904938,0.309388,GClstr,128910.75694,0.43,PUN,1.43208568567659,1,0,0,1,1,0,0,0,0,0
121,2CXO J234336.0+002057,23h43m36.0365s,+00d20m57.373s,355.900152140193,0.349270279038219,XrayS,,,,1.43611902411341,0,0,10,1,0,0,0,0,0,0
122,SDSS J234334.58+002031.0,23h43m34.5853s,+00d20m31.004s,355.8941057621,0.3419455868,G,,,,1.44199050253295,0,0,15,1,0,4,0,0,0,0
123,SDSS J234336.42+002102.5,23h43m36.4267s,+00d21m02.506s,355.901778012,0.3506961738,G,80586.910842522,0.268809,SUN,1.44564131414291,2,0,15,3,2,4,0,0,0,0
124,SDSS J234340.31+002117.3,23h43m40.3116s,+00d21m17.353s,355.9179653676,0.3548203579,G,,,,1.44732883525559,0,0,15,1,0,3,0,0,0,0
125,SDSS J234333.89+001948.6,23h43m33.8964s,+00d19m48.633s,355.8912350652,0.3301758637,G,,,,1.45136809439876,0,0,19,2,0,4,0,0,0,0
126,SDSS J234335.78+002055.7,23h43m35.7889s,+00d20m55.744s,355.899120794,0.3488178972,*,,,,1.45612241094614,0,0,5,1,0,4,0,0,0,0
127,WISEA J234333.89+002000.0,23h43m33.8929s,+00d20m00.080s,355.8912207,0.3333557,G,165386.085595419,0.5516686,SUN,1.45956135743611,2,0,27,4,1,4,0,0,0,0
128,WISEA J234341.19+001825.9,23h43m41.2902s,+00d18m26.274s,355.9220425711,0.3072985479,G,80681.045674334,0.269123,SUN,1.46699035268877,4,0,27,5,2,4,0,0,0,0
129,SDSS J234335.12+002046.4,23h43m35.1224s,+00d20m46.417s,355.8963433432,0.346227193,G,166745.13474527,0.5562019,SUN,1.47058210231783,1,0,15,2,1,4,0,0,0,0
130,SDSS J234333.95+001931.7,23h43m33.9512s,+00d19m31.730s,355.8914634103,0.3254806329,G,82481.299384624,0.275128,SUN,1.47257991442687,2,0,15,3,2,4,0,0,0,0
131,WISEA J234333.83+001941.2,23h43m33.8210s,+00d19m41.624s,355.890921025,0.3282290231,G,,,,1.47795749573648,0,0,27,2,0,4,0,0,0,0
132,WISEA J234334.66+002037.3,23h43m34.6613s,+00d20m37.390s,355.8944222,0.3437196,G,80562.927445882,0.268729,SUN,1.47797561926627,9,0,55,10,7,8,0,0,0,1
133,2MASS J23434007+0018226,23h43m40.0700s,+00d18m22.300s,355.91695833333,0.30619444444,G,82081.67603811,0.273795,SUN,1.48122480325486,4,0,24,7,4,4,0,0,0,0
134,WISEA J234342.52+002108.9,23h43m42.5191s,+00d21m09.382s,355.9271629763,0.3526063509,G,160003.941576191,0.5337157,SUN,1.48438143214042,1,0,27,3,1,4,0,0,0,0
135,SDSS J234340.79+001823.1,23h43m40.7971s,+00d18m23.173s,355.919988202,0.3064371282,G,79501.96193702,0.26519,SUN,1.48925461069242,2,0,15,3,2,4,0,0,0,0
136,SDSS J234344.51+002044.0,23h43m44.5127s,+00d20m44.054s,355.935469887,0.3455707645,*,,,,1.49318921195014,0,0,5,1,0,4,0,0,0,0
137,SDSS J234338.63+002120.0,23h43m38.6383s,+00d21m20.032s,355.9109931136,0.3555645976,G,,,,1.50741961353224,0,0,15,1,0,4,0,0,0,0
138,WISEA J234345.77+002002.0,23h43m45.7128s,+00d20m02.051s,355.9404701781,0.3339032898,G,,,,1.51446888309857,0,0,27,2,0,4,0,0,0,0
139,WISEA J234334.51+001903.6,23h43m34.5121s,+00d19m03.666s,355.8938005,0.3176852,IrS,,,,1.51799692522765,0,0,12,1,0,0,0,0,0,0
140,GALEXASC J234335.61+002058.7,23h43m35.6900s,+00d20m59.900s,355.89870833333,0.34997222222,UvS,60635.3929909182,0.2022579,SUN,1.52432431196573,2,0,8,4,2,0,0,0,0,0
141,SDSS J234333.84+001924.3,23h43m33.8436s,+00d19m24.354s,355.8910152129,0.3234318614,G,,,,1.5298944603597,0,0,15,1,0,3,0,0,0,0
142,SDSS J234339.43+002122.7,23h43m39.4305s,+00d21m22.705s,355.91429383,0.3563070698,G,,,,1.52990843012077,0,0,19,2,0,4,0,0,0,0
143,SDSS J234334.36+002036.1,23h43m34.3697s,+00d20m36.171s,355.8932073817,0.3433808922,G,,,,1.53046783613666,0,0,15,1,0,4,0,0,0,0
144,2XMM J234345.3+002026,23h43m45.3427s,+00d20m26.649s,355.93892791667,0.34073583333,XrayS,,,,1.53070736984173,0,0,0,1,0,0,0,0,0,0
145,GALEXASC J234344.58+001855.0,23h43m44.5884s,+00d18m55.032s,355.935785177161,0.31528692777526,UvS,,,,1.53742887624113,0,0,3,1,0,0,0,0,0,0
146,SDSS J234345.88+001946.9,23h43m45.8833s,+00d19m46.974s,355.9411807357,0.3297151386,*,,,,1.54731360749147,0,0,5,1,0,4,0,0,0,0
147,WISEA J234333.77+002017.9,23h43m33.7717s,+00d20m17.966s,355.8907157,0.338324,IrS,,,,1.54864475145945,0,0,12,1,0,0,0,0,0,0
148,NSC J234342+001820,23h43m40.5665s,+00d18m18.939s,355.91902708333,0.30526083333,GClstr,81631.4485688112,0.2722932028157,SUN,1.54956963711042,8,0,0,6,7,0,0,0,0,0
149,SDSS J234341.42+001821.1,23h43m41.4300s,+00d18m21.200s,355.922625,0.30588888889,G,80285.91921469,0.267805,SUN,1.55791212720411,2,0,15,3,2,4,0,0,0,0
150,2XMM J234345.9+001949,23h43m45.9607s,+00d19m49.220s,355.94150291667,0.33033888889,XrayS,,,,1.56547003451289,0,0,0,1,0,0,0,0,0,0
151,SDSS J234343.76+001838.4,23h43m43.7618s,+00d18m38.401s,355.9323410725,0.3106670857,G,,,,1.57963637365635,0,0,15,1,0,3,0,0,0,0
152,SDSS J234333.29+001942.3,23h43m33.2956s,+00d19m42.357s,355.8887319327,0.3284326623,G,,,,1.60748380656859,0,0,15,1,0,3,0,0,0,0
153,SDSS J234343.24+001830.2,23h43m43.2404s,+00d18m30.215s,355.9301685204,0.3083932183,G,,,,1.61129589438446,0,0,15,1,0,4,0,0,0,0
154,SDSS J234342.97+001827.3,23h43m42.9748s,+00d18m27.376s,355.9290619617,0.3076045287,G,,,,1.61642082910289,0,0,15,1,0,4,0,0,0,0
155,SOGRAS J2343+0020,23h43m34.0000s,+00d20m37.000s,355.89166666667,0.34361111111,GClstr,79436.1784779611,0.26497057,PUN,1.61809193179096,4,0,0,3,3,0,0,0,0,0
156,SDSS J234340.02+001813.4,23h43m40.0218s,+00d18m13.408s,355.9167577078,0.3037244611,*,,,,1.62852122373425,0,0,5,1,0,4,0,0,0,0
157,WISEA J234333.55+002026.8,23h43m33.6409s,+00d20m27.053s,355.890170508,0.3408481917,G,,,,1.62953971567731,0,0,35,4,0,4,0,0,0,0
