No.,Object Name,RA-s,Dec-s,RA,Dec,Object Type,cz (Velocity),Redshift (z),z flag,Separation,Reference,Note,Photometry,Position,Redshift,Diameter,Distances,Classification,Images,Spectra
18593,WISEA J234310.12+004931.8,23h43m10.1209s,+00d49m31.870s,355.7921708,0.8255195,G,134546.705254171,0.4487995,SLS,30.5883676123155,1,0,37,5,1,4,0,0,0,1
18612,SDSS J234538.13+002734.7,23h45m38.1392s,+00d27m34.773s,356.4089135449,0.4596592558,G,214777.31276036,0.71642,SLS,30.6013917556904,3,0,15,3,1,4,0,0,0,1
18669,WISEA J234142.84+001032.7,23h41m42.8489s,+00d10m32.778s,355.4285374,0.1757718,*,56.0186640858327,0.00018685815,SLS,30.6582185881704,0,0,23,4,1,4,0,0,0,1
18815,WISEA J234529.82+003335.6,23h45m29.8261s,+00d33m35.628s,356.3742754,0.5598967,G,48540.7369470673,0.16191447,SLS,30.7706079868883,7,0,56,8,5,8,0,0,0,1
18841,WISEA J234503.57+004223.8,23h45m03.5721s,+00d42m23.883s,356.2648841,0.7066342,G,35104.9665373723,0.117097564,SLS,30.7901956649553,6,0,25,6,1,0,0,0,0,1
18938,SDSS J234136.93+001631.8,23h41m36.9399s,+00d16m31.860s,355.4039164897,0.275516767,G,155745.17985558,0.51951,SLS,30.8685241576648,2,0,5,1,1,3,0,0,0,1
18988,SDSS J234542.60+002311.7,23h45m42.6025s,+00d23m11.756s,356.4275104981,0.3865988906,G,82203.0919836,0.2742,SLS,30.90667837335,2,0,19,2,1,4,0,0,0,1
19025,WISEA J234543.06+002214.7,23h45m43.0612s,+00d22m14.733s,356.4294220593,0.3707591975,G,183643.86599706,0.61257,SLS,30.9326490938265,2,0,30,3,1,4,0,0,0,1
19125,WISEA J234144.11+003105.9,23h41m44.1137s,+00d31m05.920s,355.4338071,0.5183111,*,94.1592049388354,0.0003140813,SLS,31.0080254972876,0,0,26,5,1,4,0,0,0,1
19234,SDSS J234147.87+003326.8,23h41m47.8739s,+00d33m26.814s,355.4494747813,0.557448592,G,195797.45224438,0.65311,SLS,31.086886746491,2,0,22,3,1,4,0,0,0,1
19528,WISEA J234407.89+005021.2,23h44m07.8950s,+00d50m21.202s,356.032896,0.839223,*,129.181649405049,0.0004309036,SLS,31.3071197919583,0,0,27,5,1,4,0,0,0,1
19554,WISEA J234543.11+001425.7,23h45m43.1105s,+00d14m25.764s,356.4296274,0.24049,*,4.47726065694457,1.4934534e-05,SLS,31.3248293840974,0,0,23,4,1,4,0,0,0,1
19632,SDSS J234449.24+004559.0,23h44m49.2486s,+00d45m59.033s,356.2052025841,0.7663980697,G,268473.13991274,0.89553,SLS,31.3889155790399,4,0,12,3,1,4,0,0,0,1
19731,WISEA J234144.43+000714.5,23h41m44.4311s,+00d07m14.516s,355.4351298,0.120699,*,12.3278022400979,4.1121122e-05,SLS,31.4544247027653,0,0,23,4,1,4,0,0,0,1
19810,WISEA J234429.14+004849.8,23h44m29.1419s,+00d48m49.889s,356.1214249,0.8138583,*,8.20165011577408,2.735776e-05,SLS,31.5070306079226,0,0,23,4,1,4,0,0,0,1
19873,SDSS J234156.45+003800.2,23h41m56.4528s,+00d38m00.258s,355.48522,0.633405,*,15.3369462530461,5.1158546e-05,SLS,31.5559613076882,0,0,5,2,1,4,0,0,0,1
19975,WISEA J234505.17-000329.0,23h45m05.1952s,-00d03m28.189s,356.2716468091,-0.0578304428,G,147081.17781938,0.49061,SLS,31.6330497518206,2,0,31,3,1,4,0,0,0,1
19983,WISEA J234139.34+002938.1,23h41m39.3452s,+00d29m38.150s,355.4139387,0.4939308,*,4.44546257030189,1.4828467e-05,SLS,31.6392732453485,0,0,23,4,1,4,0,0,0,1
20108,WISEA J234542.58+001154.3,23h45m42.5892s,+00d11m54.399s,356.4274552,0.1984444,G,41615.8189680269,0.13881543,SLS,31.7322664485585,1,0,36,6,1,4,0,0,0,1
20127,WISEA J234307.71-001052.1,23h43m07.7400s,-00d10m52.437s,355.78225,-0.18123255,G,57160.6365147709,0.19066736,SLS,31.7458784745005,1,0,32,5,1,4,0,0,0,1
20136,SDSS J234333.77-001151.8,23h43m33.7779s,-00d11m51.854s,355.890741607,-0.1977374208,G,238083.17844528,0.79416,SLS,31.7487830051014,2,0,23,3,1,4,0,0,0,1
20151,SDSS J234545.15+002451.8,23h45m45.1587s,+00d24m51.817s,356.4381612807,0.4143936879,G,137125.0702892,0.4574,SLS,31.7622074348319,2,0,15,1,1,4,0,0,0,1
20182,SDSS J234546.77+001842.9,23h45m46.7793s,+00d18m42.991s,356.4449139429,0.3119420824,G,104765.47237268,0.34946,SLS,31.7895544140549,2,0,19,2,1,4,0,0,0,1
20299,GALEXASC J234519.71+003935.2,23h45m19.8170s,+00d39m35.110s,356.33257083333,0.65975277778,G,171301.4105012,0.5714,SLS,31.8730578881231,2,0,8,3,1,0,0,0,0,1
20334,WISEA J234233.47-000724.7,23h42m33.4790s,-00d07m24.784s,355.6394962,-0.1235512,G,135715.032438092,0.45269662,SLS,31.8958964765834,4,0,27,3,1,4,0,0,0,1
20376,WISEA J234136.12+002756.4,23h41m36.1227s,+00d27m56.450s,355.4005113,0.4656807,QSO,335915.620455006,1.1204939,SLS,31.9354669848683,25,0,27,10,13,4,0,0,0,1
20465,WISEA J234258.41-001026.2,23h42m58.4166s,-00d10m26.238s,355.7434028,-0.1739551,G,83524.1454373245,0.27860656,SLS,31.9974923453492,3,0,35,6,2,4,0,0,0,1
20520,WISEA J234308.19-001112.6,23h43m08.1944s,-00d11m12.667s,355.7841435,-0.1868521,G,20912.2027832648,0.0697556,SLS,32.0441959606025,11,0,52,7,5,8,0,0,0,1
20529,WISEA J234429.35+004924.0,23h44m29.3566s,+00d49m24.063s,356.1223194,0.8233509,*,2.85853697603027,9.535053e-06,SLS,32.0524533720595,0,0,27,5,1,4,0,0,0,1
20603,WISEA J234446.38+004717.0,23h44m46.4112s,+00d47m17.041s,356.19338,0.788067,*,4.91872064055739,1.6407086e-05,SLS,32.105242505314,0,0,22,4,1,4,0,0,0,1
20642,WISEA J234427.71-000957.2,23h44m27.7131s,-00d09m57.201s,356.1154713,-0.1658892,G,41707.9122132,0.13912262,SLS,32.1296961987039,13,0,63,8,6,10,1,0,1,1
20675,WISEA J234237.30+004758.5,23h42m37.3097s,+00d47m58.573s,355.6554573,0.7996036,G,39822.6043846508,0.13283391,SLS,32.1612002393763,1,0,40,7,1,4,0,0,0,1
20739,WISEA J234422.56+005014.3,23h44m22.5612s,+00d50m14.362s,356.0940051,0.837323,G,55753.3927293714,0.1859733,SLS,32.2229669056768,1,0,21,5,1,0,0,0,0,1
20745,SDSS J234547.26+002429.7,23h45m47.2619s,+00d24m29.737s,356.4469246662,0.4082603176,G,160541.85918358,0.53551,SLS,32.2264220949207,2,0,15,1,1,4,0,0,0,1
20766,SDSS J234142.31+003312.5,23h41m42.3192s,+00d33m12.550s,355.42633,0.55348613,QSO,295302.508327478,0.98502314,SLS,32.2421388959265,43,0,38,18,25,8,0,1,0,1
20823,WISEA J234301.74-001100.2,23h43m01.7403s,-00d11m00.276s,355.7572514,-0.1834102,G,153546.424022569,0.51217574,SLS,32.2810279839272,4,0,27,3,1,4,0,0,0,1
20889,WISEA J234146.02+000424.8,23h41m46.0289s,+00d04m24.877s,355.4417873,0.0735771,G,95086.708841245,0.31717512,SLS,32.3389599443298,4,0,53,6,4,8,0,0,0,1
20937,SDSS J234547.12+002540.0,23h45m47.1205s,+00d25m40.036s,356.4463355672,0.4277878421,G,169817.4378341,0.56645,SLS,32.3812559666786,2,0,15,1,1,4,0,0,0,1
21049,WISEA J234134.21+002812.5,23h41m34.2134s,+00d28m12.595s,355.3925561,0.4701653,G,28175.1739329649,0.093982264,SLS,32.4656560539329,19,0,76,12,8,10,0,0,2,1
21097,WISEA J234257.57-001054.0,23h42m57.5796s,-00d10m54.023s,355.7399151,-0.1816732,G,27754.9191692838,0.092580445,SLS,32.5033611522614,11,0,61,9,5,8,0,0,0,1
21121,WISEA J234547.26+002613.9,23h45m47.2663s,+00d26m13.934s,356.4469429,0.437204,*,1.60175683681605,5.3428857e-06,SLS,32.5232186588561,0,0,23,5,2,3,0,0,0,1
21125,WISEA J234407.73+005136.7,23h44m07.7371s,+00d51m36.762s,356.032238,0.8602117,*,15.3600545555012,5.1235627e-05,SLS,32.5268140674153,0,0,27,5,1,4,0,0,0,1
21211,WISEA J234133.24+002747.4,23h41m33.2477s,+00d27m47.427s,355.3885323,0.4631742,G,55658.9910822718,0.18565841,SLS,32.5942906925299,2,0,41,7,1,4,0,0,0,1
21221,WISEA J234353.30-001234.7,23h43m53.3019s,-00d12m34.796s,355.9720915,-0.2096658,G,28585.5766170988,0.09535122,SLS,32.6077413879173,12,0,62,9,5,8,0,0,0,1
21256,WISEA J234207.06+004250.2,23h42m07.0586s,+00d42m50.126s,355.529411,0.713924,*,18.8196514264248,6.27756e-05,SLS,32.6295115340853,0,0,23,4,1,4,0,0,0,1
21398,SDSS J234517.57-000153.3,23h45m17.5716s,-00d01m53.368s,356.3232150235,-0.0314913192,G,121526.86869946,0.40537,SLS,32.7303723700571,2,0,19,2,1,4,0,0,0,1
21458,WISEA J234502.35+004517.2,23h45m02.3599s,+00d45m17.244s,356.2598329,0.7547902,G,58979.4533740602,0.19673428,SLS,32.7728997875171,11,0,41,8,5,4,0,0,0,1
21481,WISEA J234342.74-001255.5,23h43m42.7428s,-00d12m55.549s,355.9280952,-0.2154304,G,7931.07423156093,0.026455216,SLS,32.7846508785521,13,0,70,10,8,10,0,0,1,1
21490,WISEA J234550.73+001822.1,23h45m50.7320s,+00d18m22.152s,356.4613835,0.3061535,G,55166.4770426465,0.18401556,SLS,32.7909598217045,1,0,36,6,1,4,0,0,0,1
21507,SDSS J234419.68+005105.7,23h44m19.7088s,+00d51m05.734s,356.08212,0.851593,G,14729.4009479088,0.049131993,SLS,32.8073010750164,3,0,16,4,2,4,0,0,0,1
21526,WISEA J234141.50+000534.1,23h41m41.5004s,+00d05m34.178s,355.4229187,0.0928274,G,27941.9551869431,0.09320433,SLS,32.8193606616186,3,0,36,6,1,4,0,0,0,1
21535,SDSS J234529.23+003756.6,23h45m29.2382s,+00d37m56.658s,356.3718261678,0.6324051647,G,182108.9286121,0.60745,SLS,32.8217035363354,2,0,15,1,1,4,0,0,0,1
21610,WISEA J234311.56+005157.5,23h43m11.5687s,+00d51m57.503s,355.7982031,0.8659732,G,96008.4837097821,0.32024983,SLS,32.8694917589762,4,0,53,6,5,8,0,0,0,1
21661,SDSS J234131.19+002657.5,23h41m31.1958s,+00d26m57.592s,355.3799825713,0.4493311155,G,200198.40552782,0.66779,SLS,32.9026527159736,2,0,18,2,1,4,0,0,0,1
21682,SDSS J234216.80-000543.7,23h42m16.8073s,-00d05m43.785s,355.5700306796,-0.0954960866,G,269840.19352122,0.90009,SLS,32.9206586413121,2,0,18,2,1,4,0,0,0,1
21766,SDSS J234141.95+003443.3,23h41m41.9526s,+00d34m43.373s,355.4248025559,0.5787149782,G,350340.46434338,1.16861,SLS,32.9799162035509,3,0,15,2,2,4,0,0,0,1
21771,WISEA J234551.34+002159.8,23h45m51.3500s,+00d21m59.600s,356.46395833333,0.36655555556,G,20993.4585310811,0.07002664,SLS,32.9816106519854,12,0,33,5,4,4,0,0,0,1
21834,SDSS J234534.47+000329.8,23h45m34.4755s,+00d03m29.883s,356.3936479542,0.0583008588,G,155745.17985558,0.51951,SLS,33.0259594631647,2,0,19,2,1,4,0,0,0,1
21902,SDSS J234550.68+001505.6,23h45m50.6832s,+00d15m05.698s,356.4611800485,0.2515829836,G,312350.76406562,1.04189,SLS,33.0888232753614,2,0,15,1,1,4,0,0,0,1
21929,WISEA J234130.70+002720.7,23h41m30.6912s,+00d27m20.779s,355.37788,0.455772,*,45.8718196000994,0.00015301192,SLS,33.1111692842655,0,0,23,4,1,4,0,0,0,1
21967,WISEA J234508.95-000440.2,23h45m08.8656s,-00d04m40.252s,356.28694,-0.077848,QSO,747604.174399708,2.4937391,SLS,33.1387345471733,32,0,18,12,17,3,0,1,0,1
22014,SDSS J234258.86-001142.7,23h42m58.8626s,-00d11m42.797s,355.7452611094,-0.1952215861,G,243437.47174516,0.81202,SLS,33.1733498637957,2,0,23,3,1,4,0,0,0,1
22019,SDSS J234342.45-001319.2,23h43m42.4584s,-00d13m19.243s,355.92691,-0.222012,G,8067.76999905027,0.026911184,SLS,33.177887598369,2,0,15,3,2,4,0,0,0,1
22025,WISEA J234232.61-000846.8,23h42m32.6127s,-00d08m46.881s,355.6358864,-0.1463559,*,9.12912224018309,3.0451474e-05,SLS,33.1820096405588,0,0,23,4,1,4,0,0,0,1
22126,SDSS J234155.80+004036.6,23h41m55.8024s,+00d40m36.645s,355.48251,0.676846,G,167266.533788224,0.5579411,SLS,33.2509274439687,4,0,15,2,1,4,0,0,0,1
22182,SDSS J234530.69+003815.1,23h45m30.6910s,+00d38m15.161s,356.3778795435,0.6375449213,G,24738.87363416,0.08252,SLS,33.2947664344067,2,0,19,2,1,4,0,0,0,1
22314,SDSS J234137.69+000614.9,23h41m37.6995s,+00d06m14.913s,355.4070813387,0.104142488,G,111097.08908564,0.37058,SLS,33.3952377598586,2,0,15,1,1,4,0,0,0,1
22337,WISEA J234510.26-000445.5,23h45m10.2069s,-00d04m44.268s,356.2925289269,-0.0789635787,G,334616.34992128,1.11616,SLS,33.4144479277987,2,0,30,3,1,3,0,0,0,1
22366,SDSS J234552.20+001514.8,23h45m52.2085s,+00d15m14.865s,356.4675357694,0.2541294143,G,144682.83815538,0.48261,SLS,33.4448783366808,2,0,23,3,1,4,0,0,0,1
22370,SDSS J234139.08+000522.0,23h41m39.0897s,+00d05m22.080s,355.4128739789,0.0894666534,G,98769.62321268,0.32946,SLS,33.4498353623038,2,0,9,2,1,4,0,0,0,1
22438,WISEA J234550.37+002717.6,23h45m50.3715s,+00d27m17.601s,356.4598813,0.4548892,G,58116.2849331375,0.19385506,SLS,33.5043789802044,1,0,27,3,1,4,0,0,0,1
22495,SDSS J234136.06+003254.9,23h41m36.0673s,+00d32m54.930s,355.4002806181,0.5485917483,G,152711.28018062,0.50939,SLS,33.555391327265,2,0,18,2,1,4,0,0,0,1
22634,WISEA J234125.62+001634.3,23h41m25.6280s,+00d16m34.320s,355.3567836,0.2762001,G,47599.1068240367,0.15877353,SLS,33.6774199935366,1,0,41,7,1,4,0,0,0,1
22647,SDSS J234456.21-000752.9,23h44m56.2100s,-00d07m52.983s,356.2342083708,-0.1313843843,G,95846.64674718,0.31971,SLS,33.6894820109727,2,0,15,1,1,4,0,0,0,1
22659,SDSS J234541.38+003420.9,23h45m41.3804s,+00d34m20.988s,356.4224185436,0.5724967726,G,193549.00880938,0.64561,SLS,33.6982046688137,2,0,15,1,1,4,0,0,0,1
22725,SDSS J234124.71+001932.7,23h41m24.7138s,+00d19m32.766s,355.3529744026,0.3257685842,G,112080.40834788,0.37386,SLS,33.747346071384,2,0,19,2,1,4,0,0,0,1
22734,WISEA J234554.66+002056.7,23h45m54.6341s,+00d20m56.256s,356.4776420906,0.3489599903,G,176967.4879574,0.5903,SLS,33.7504640533446,2,0,35,4,1,4,0,0,0,1
22755,WISEA J234203.99-000358.7,23h42m03.9978s,-00d03m58.732s,355.5166578,-0.0663146,*,12.4001835315725,4.136256e-05,SLS,33.7674530716309,0,0,21,5,2,4,0,0,0,1
22766,SDSS J234554.44+002218.5,23h45m54.4452s,+00d22m18.580s,356.4768553106,0.3718279248,G,169814.43990952,0.56644,SLS,33.7753700209537,2,0,19,2,1,4,0,0,0,1
22839,WISEA J234455.73-000809.3,23h44m55.7899s,-00d08m07.468s,356.23245791667,-0.13540777778,G,219831.81360224,0.73328,SLS,33.8293135067583,2,0,15,3,1,0,0,0,0,1
22897,WISEA J234125.12+001549.7,23h41m25.1289s,+00d15m49.793s,355.3547038,0.2638314,QSO,296167.96718278,0.98791,SLS,33.8816552599077,25,0,25,11,13,4,0,0,0,1
22927,WISEA J234519.16-000312.0,23h45m19.1610s,-00d03m12.005s,356.3298375,-0.0533349,G,79903.6538514942,0.2665299,SLS,33.9054826703339,4,0,34,7,3,4,0,0,0,1
23000,WISEA J234433.06-001122.8,23h44m33.0676s,-00d11m22.826s,356.1377817,-0.1896741,QSO,439510.822988637,1.4660503,SLS,33.9609441669953,38,0,54,15,25,8,0,1,0,1
23046,SDSS J234548.44+003046.2,23h45m48.4488s,+00d30m46.223s,356.45187,0.51283997,G,55243.8145030367,0.18427353,SLS,33.9884416564591,1,0,9,4,1,0,0,0,0,1
23181,GALEXMSC J234556.07+002000.3,23h45m56.0590s,+00d19m59.649s,356.48357916667,0.33323583333,G,168771.16215568,0.56296,SLS,34.0894863492924,2,0,4,2,1,0,0,0,0,1
23234,WISEA J234552.50+001157.1,23h45m52.5057s,+00d11m57.171s,356.4687738,0.1992143,*,22.8840475035704,7.6332966e-05,SLS,34.1273478492572,0,0,30,6,1,3,0,0,0,1
23261,WISEA J234535.34+000140.9,23h45m35.3427s,+00d01m40.910s,356.3972613,0.0280306,QSO,305436.350814308,1.018826,SLS,34.145271706027,28,0,27,11,14,4,0,0,0,1
23294,WISEA J234414.25+005254.0,23h44m14.2541s,+00d52m54.076s,356.0593924,0.8816878,*,2.86492795164992,9.556371e-06,SLS,34.1614093324549,0,0,26,5,1,4,0,0,0,1
23302,SDSS J234157.97-000257.8,23h41m57.9720s,-00d02m57.804s,355.49155,-0.04939,G,11016.2216284613,0.03674616,SLS,34.1647679954851,0,0,0,1,1,0,0,0,0,1
23345,WISEA J234556.50+002013.0,23h45m56.5026s,+00d20m13.079s,356.4854277,0.3369666,UvS,139835.487906129,0.46644098,SLS,34.2020650028097,3,0,20,4,1,0,0,0,0,1
23389,WISEA J234545.03+000603.3,23h45m45.0109s,+00d06m03.706s,356.437545496,0.1010295771,G,169616.57688724,0.56578,SLS,34.2275738369351,2,0,27,2,1,4,0,0,0,1
23469,WISEA J234507.36-000630.8,23h45m07.3284s,-00d06m31.151s,356.2805351921,-0.1086531533,G,268703.9801054,0.8963,SLS,34.2819442390295,2,0,31,3,1,4,0,0,0,1
23472,WISEA J234336.60-001425.4,23h43m36.6016s,-00d14m25.452s,355.9025067,-0.2404035,G,28693.7956985876,0.0957122,SLS,34.2829618413195,9,0,63,7,5,10,0,0,1,1
23548,WISEA J234533.71+003859.2,23h45m33.7134s,+00d38m59.231s,356.3904727,0.6497866,G,27858.4435008804,0.092925765,SLS,34.3309269403021,12,0,78,8,4,10,0,0,1,1
23585,WISEA J234556.04+001530.1,23h45m56.0464s,+00d15m30.115s,356.4835269,0.2583653,G,34872.2124696604,0.11632118,SLS,34.3623700107264,9,0,41,8,6,4,0,0,0,1
23604,WISEA J234122.20+001959.9,23h41m22.2035s,+00d19m59.945s,355.3425147,0.3333183,G,83206.1585750485,0.27754587,SLS,34.3738600153645,8,0,61,9,7,8,0,0,0,1
23615,2MASX J23440113+0053483,23h44m01.1534s,+00d53m48.523s,356.004806,0.896812,G,15024.9156673256,0.050117724,SLS,34.379598473508,18,0,63,8,7,10,0,0,1,1
23632,WISEA J234548.12+003210.5,23h45m48.1209s,+00d32m10.539s,356.450504,0.5362609,G,140211.334712799,0.46769467,SLS,34.3890725953921,3,0,27,3,1,4,0,0,0,1
23746,WISEA J234555.58+002544.6,23h45m55.5895s,+00d25m44.602s,356.4816233,0.4290563,G,136447.089645433,0.4551385,SLS,34.4790511214583,4,0,27,3,1,4,0,0,0,1
23749,WISEA J234139.37+003642.2,23h41m39.3743s,+00d36m42.262s,355.4140596,0.6117395,G,52910.0411407162,0.1764889,SLS,34.4804085846613,3,0,34,5,1,4,0,0,0,1
23758,2MASS J23421338-0007039,23h42m13.4328s,-00d07m03.806s,355.55597,-0.117724,*,37.435533919147,0.0001248715,SLS,34.4884903497506,0,0,11,3,1,4,0,0,0,1
23974,SDSS J234526.23-000217.5,23h45m26.2390s,-00d02m17.586s,356.3593295589,-0.038218415,G,138633.02635294,0.46243,SLS,34.6369946362686,2,0,19,2,1,4,0,0,0,1
23984,GALEXASC J234322.63-001433.8,23h43m22.7489s,-00d14m32.020s,355.84478708333,-0.24222777778,G,105547.93068806,0.35207,SLS,34.6438318760906,2,0,8,3,1,0,0,0,0,1
23990,WISEA J234238.71-001115.8,23h42m38.7194s,-00d11m15.896s,355.6613309,-0.1877489,*,0.750801221130311,2.5044033e-06,SLS,34.6489759357288,0,0,31,6,1,4,0,0,0,1
24011,SDSS J234137.16+000337.9,23h41m37.1637s,+00d03m37.996s,355.4048488218,0.0605545647,G,94755.40220006,0.31607,SLS,34.6614420554367,2,0,19,2,1,4,0,0,0,1
24037,SDSS J234121.07+002124.7,23h41m21.0763s,+00d21m24.774s,355.3378180171,0.3568818137,G,86310.2486582,0.2879,SLS,34.6905152399927,2,0,19,2,1,4,0,0,0,1
24071,WISEA J234558.03+001649.9,23h45m58.0371s,+00d16m49.912s,356.4918214,0.2805312,G,37451.7347035773,0.12492554,SLS,34.7152409223715,1,0,38,6,1,4,0,0,0,1
24120,WISEA J234343.59-001452.7,23h43m43.5973s,-00d14m52.773s,355.9316555,-0.2479927,*,19.8046825036,6.606131e-05,SLS,34.7432267643867,0,0,23,4,1,4,0,0,0,1
24174,WISEA J234349.42+005433.1,23h43m49.3800s,+00d54m32.992s,355.95575,0.90916455,*,19.5436682000423,6.519066e-05,SLS,34.7841466621191,0,0,17,3,1,4,0,0,0,1
24281,WISEA J234509.02-000654.7,23h45m09.0284s,-00d06m54.704s,356.2876186,-0.1151958,QSO,303386.999550666,1.0119901,SLS,34.8555657476675,22,0,27,9,11,4,0,0,0,1
24298,WISEA J234531.18-000104.9,23h45m31.1948s,-00d01m05.634s,356.3799784,-0.0182318119,G,160646.78654388,0.53586,SLS,34.8652080385056,2,0,27,2,1,4,0,0,0,1
24601,SDSS J234548.17+000548.3,23h45m48.1800s,+00d05m48.359s,356.45075,0.096766441,QSO,1042975.86283479,3.478993,SLS,35.055857960353,27,0,10,8,14,4,0,1,0,1
24629,WISEA J234536.45+000023.2,23h45m36.4482s,+00d00m23.228s,356.4018675523,0.0064524602,G,155541.32098414,0.51883,SLS,35.0810102181025,2,0,31,3,1,4,0,0,0,1
24784,WISEA J234119.43+002244.8,23h41m19.4315s,+00d22m44.886s,355.3309647,0.3791352,G,138137.409461374,0.4607768,SLS,35.1859952327239,4,0,27,3,1,4,0,0,0,1
24888,SDSS J234212.85+004737.9,23h42m12.8574s,+00d47m37.921s,355.5535728811,0.7938670682,G,181971.02408142,0.60699,SLS,35.2582478311884,2,0,19,2,1,4,0,0,0,1
24975,WISEA J234119.53+002416.7,23h41m19.5101s,+00d24m16.630s,355.3312923682,0.4046196974,G,334259.59689626,1.11497,SLS,35.3252487240443,2,0,31,3,1,4,0,0,0,1
25041,2MASS J23432253+0054571,23h43m22.5336s,+00d54m57.175s,355.84389,0.915882,*,2.28672603250923,7.627697e-06,SLS,35.3642536679087,0,0,11,3,1,4,0,0,0,1
25057,WISEA J234339.62-001531.9,23h43m39.6288s,-00d15m31.962s,355.9151203,-0.2588784,*,32.9731141880433,0.00010998647,SLS,35.3827086262052,0,0,22,4,1,4,0,0,0,1
25064,WISEA J234242.24-001229.6,23h42m42.2497s,-00d12m29.695s,355.6760408,-0.2082488,G,28480.2535307542,0.0949999,SLS,35.3903292567178,1,0,42,7,1,4,0,0,0,1
25140,WISEA J234211.35-000752.8,23h42m11.3518s,-00d07m52.811s,355.5472994,-0.1313366,G,40285.9306305652,0.1343794,SLS,35.4513277310173,16,0,55,9,6,8,1,1,0,1
25174,WISEA J234256.55-001356.4,23h42m56.5515s,-00d13m56.499s,355.7356313,-0.2323609,G,20961.395727698,0.06991969,SLS,35.4716334945175,12,0,70,7,8,10,0,0,1,1
25176,WISEA J234559.92+002516.7,23h45m59.9267s,+00d25m16.767s,356.4996947,0.4213242,G,50704.7498321207,0.16913284,SLS,35.4738914816626,2,0,30,5,1,4,0,0,0,1
25236,SDSS J234117.64+002024.9,23h41m17.6441s,+00d20m24.982s,355.3235173526,0.3402729755,G,154728.88342296,0.51612,SLS,35.517861865201,2,0,15,1,1,4,0,0,0,1
25251,WISEA J234121.08+002741.0,23h41m21.0864s,+00d27m41.004s,355.33786,0.46139,G,25312.3331364076,0.084432855,SLS,35.5269206683689,1,0,36,6,1,4,0,0,0,1
25300,SDSS J234456.97-001000.1,23h44m56.9712s,-00d10m00.181s,356.23738,-0.166717,G,61232.6485195195,0.20425013,SLS,35.5580828150986,2,0,16,3,1,4,0,0,0,1
25314,WISEA J234508.04+004744.0,23h45m08.0407s,+00d47m44.026s,356.2835029,0.795563,G,58725.1154485422,0.1958859,SLS,35.5697970784483,1,0,19,4,1,0,0,0,0,1
25330,WISEA J234154.30+004345.7,23h41m54.3049s,+00d43m45.768s,355.4762708,0.7293801,G,201736.34083736,0.67292,SLS,35.5811266898051,2,0,31,3,1,4,0,0,0,1
25368,WISEA J234346.67+005524.6,23h43m46.6756s,+00d55m24.663s,355.9444817,0.9235177,G,28806.3887520387,0.09608777,SLS,35.6037910315362,9,0,52,7,5,8,0,0,0,1
25404,SDSS J234523.76-000429.1,23h45m23.7682s,-00d04m29.199s,356.3490342878,-0.0747776492,G,135230.38195464,0.45108,SLS,35.6251911869094,2,0,19,2,1,4,0,0,0,1
25468,SDSS J234337.91-001548.7,23h43m37.9172s,-00d15m48.794s,355.9079886587,-0.2635538937,G,234632.5672537,0.78265,SLS,35.6660184133462,2,0,23,3,1,4,0,0,0,1
25489,WISEA J234402.34-001522.0,23h44m02.3592s,-00d15m22.417s,356.00983,-0.256227,*,43.3265906254531,0.00014452195,SLS,35.6762263585657,0,0,17,3,1,3,0,0,0,1
25494,SDSS J234552.51+003255.3,23h45m52.5125s,+00d32m55.335s,356.4688024745,0.5487043762,G,261700.82828652,0.87294,SLS,35.6828684838961,2,0,18,2,1,4,0,0,0,1
25502,WISEA J234255.88-001407.1,23h42m55.8866s,-00d14m07.122s,355.7328611,-0.2353119,UvS,20875.4752092352,0.06963309,SLS,35.691006153385,4,0,26,5,1,0,0,0,0,1
25536,WISEA J234502.57-000914.5,23h45m02.5728s,-00d09m14.850s,356.26072,-0.15412501,G,24022.3666616154,0.08012999,SLS,35.7198116466563,1,0,36,6,1,4,0,0,0,1
25568,WISEA J234346.06-001551.4,23h43m46.0608s,-00d15m51.487s,355.94192,-0.264302,UvES,561079.033068056,1.8715582,SLS,35.7435108870908,8,0,28,7,5,4,0,0,0,1
25706,WISEA J234513.06-000721.6,23h45m13.0842s,-00d07m19.958s,356.3045175984,-0.1222107423,G,197548.2401991,0.65895,SLS,35.831969517507,2,0,31,3,1,4,0,0,0,1
25709,WISEA J234345.48-001556.7,23h43m45.4848s,-00d15m57.254s,355.93952,-0.265904,*,5.64482906615433,1.8829123e-05,SLS,35.8334355018746,0,0,17,3,1,4,0,0,0,1
25737,SDSS J234550.72+003425.3,23h45m50.7259s,+00d34m25.371s,356.4613581124,0.5737141923,G,132265.43454502,0.44119,SLS,35.8509026277433,2,0,15,1,1,4,0,0,0,1
25782,SDSS J234601.12+002558.6,23h46m01.1208s,+00d25m58.648s,356.5046700563,0.4329578798,G,170108.23651836,0.56742,SLS,35.8814819364302,2,0,19,2,1,4,0,0,0,1
25796,WISEA J234218.69-000947.3,23h42m18.6932s,-00d09m47.391s,355.5778885,-0.1631642,G,73603.8241328559,0.24551593,SLS,35.8977464916569,1,0,36,6,1,4,0,0,0,1
25817,SDSS J234603.02+001724.8,23h46m03.0238s,+00d17m24.871s,356.5125992154,0.2902420436,G,161483.2075017,0.53865,SLS,35.913107043187,2,0,19,2,1,4,0,0,0,1
